id,sales
548,1.3899581
549,1.3805075
550,1.7634267
551,1.8062844
552,1.7753495
553,1.9759084
554,1.4450457
555,1.3914626
556,1.3820119
557,1.7014211
558,1.5677854
559,1.7676985
560,1.9732882
561,1.4739568
562,1.3914626
563,1.3820119
564,1.4670854
565,1.8187816
566,1.7598568
567,1.9811311
568,1.4344344
569,1.396946
570,1.3874952
571,1.5949327
572,1.7752017
573,1.6678857
574,1.9766158
575,1.4491069
576,1.323278
577,1.422157
578,1.7211028
579,1.4826434
580,1.9332567
581,2.344418
582,1.4133675
583,1.3298512
584,1.6266109
585,1.3822632
586,1.7396375
587,1.9829351
588,2.2163162
589,1.3693166
590,1.323278
591,1.422157
592,1.3717117
593,1.5021471
594,1.9309262
595,1.9359745
596,1.3414812
597,1.2143068
598,1.3204005
599,1.6209397
600,1.4815382
601,2.0919669
602,2.3452969
603,1.5790892
604,1.5802703
605,1.5686893
606,1.9475107
607,2.0505857
608,1.9522386
609,2.6357791
610,1.7055104
611,1.4899161
612,1.8143047
613,1.9641212
614,1.80445
615,2.4391665
616,2.6286905
617,1.6061183
618,1.5738997
619,1.4689906
620,2.0233672
621,2.0442147
622,2.2171383
623,2.2466698
624,1.6919885
625,1.7322059
626,1.4556344
627,1.6527079
628,2.0445986
629,2.365665
630,2.8592029
631,2.879702
632,2.874202
633,3.140074
634,3.1582587
635,3.3628335
636,3.5831792
637,2.5884366
638,2.7974505
639,2.7873538
640,3.0737221
641,3.1588473
642,3.3629017
643,3.6118226
644,2.8546703
645,2.7974505
646,2.9841177
647,3.0695956
648,3.2006862
649,3.3658566
650,3.4910634
651,2.7717369
652,2.83343
653,2.8233333
654,2.9467556
655,3.120189
656,3.29064
657,3.6126642
658,3.0306473
659,3.1314948
660,3.1500754
661,3.6747563
662,3.7205706
663,3.969773
664,4.3103557
665,3.4980335
666,3.5911846
667,3.587363
668,3.9825253
669,4.0066442
670,4.107558
671,4.3328457
672,3.3909538
673,3.5345547
674,3.4616077
675,3.673696
676,3.876717
677,3.9351397
678,4.172081
679,3.5730314
680,3.2428339
681,3.736244
682,3.8599143
683,4.0091214
684,4.1047077
685,4.33255
686,3.7433324
687,3.8856013
688,3.9808354
689,4.5914917
690,4.6208463
691,4.7231083
692,4.9614744
693,4.2112694
694,4.486003
695,4.5628095
696,4.5616784
697,4.6009784
698,4.7256985
699,4.983862
700,4.4546895
701,4.5715165
702,4.778859
703,4.8226857
704,4.7785764
705,4.9049416
706,5.0364556
707,4.1857257
708,4.4846215
709,4.4745817
710,4.6101165
711,4.5879602
712,4.6096773
713,4.832296
714,4.4436603
715,4.80327
716,4.534306
717,4.5447083
718,4.7549057
719,4.9215
720,2.2967854
721,2.4644694
722,2.3629937
723,2.450656
724,2.6612692
725,2.7813795
726,3.2772086
727,2.3160453
728,2.464731
729,2.4228606
730,2.6396952
731,2.5819876
732,2.7582922
733,3.1304948
734,2.2185252
735,1.9720135
736,1.9841365
737,2.4384937
738,2.4513392
739,2.8165255
740,3.029529
741,2.235511
742,1.988362
743,2.357424
744,2.0598636
745,2.4669611
746,2.7415652
747,3.0402076
748,2.467826
749,2.4891462
750,2.3403718
751,2.544994
752,2.2850316
753,2.755084
754,3.0277467
755,2.331849
756,2.3853436
757,2.4206944
758,2.420422
759,2.5792563
760,2.853522
761,3.2311525
762,2.3233624
763,2.5711887
764,2.453536
765,2.4609542
766,2.5311854
767,2.8801339
768,3.2399244
769,2.5095172
770,2.3879342
771,2.376752
772,2.5447466
773,2.6861956
774,2.9484718
775,3.287233
776,2.5628269
777,2.5573099
778,2.5635738
779,3.7579758
780,3.7767258
781,4.022972
782,4.203601
783,3.5326955
784,3.1882164
785,3.6335838
786,3.6993794
787,3.9665728
788,4.0464916
789,4.316851
790,3.5979724
791,3.8446345
792,3.8252435
793,4.0692444
794,4.083562
795,4.2445364
796,4.505321
797,3.4824624
798,3.488039
799,3.6689394
800,3.6927967
801,3.7521522
802,3.928183
803,4.070774
804,3.7324908
805,3.9254463
806,3.8284087
807,3.978216
808,4.1086807
809,4.261749
810,2.4201016
811,2.0944588
812,2.3764477
813,2.4713907
814,2.8220053
815,2.7742927
816,3.0469553
817,2.3338733
818,2.3736403
819,2.4485621
820,2.151095
821,2.539868
822,2.9598916
823,3.2847044
824,2.3304586
825,2.326839
826,2.4213061
827,2.5531814
828,2.5875432
829,2.816894
830,2.9941876
831,2.264606
832,2.0792155
833,2.0784228
834,2.1708379
835,2.2966037
836,2.854523
837,3.0291905
838,2.4226437
839,2.0812178
840,2.3764477
841,3.4454732
842,3.408827
843,3.7868814
844,4.0693674
845,3.1562502
846,3.2502573
847,3.3370693
848,3.5105538
849,3.5368652
850,3.8146582
851,3.9932601
852,3.498169
853,3.6001563
854,3.511008
855,3.8030226
856,3.8168204
857,3.9354403
858,4.1308312
859,3.4965415
860,3.5211647
861,3.7040124
862,3.6232436
863,3.9073067
864,4.0478873
865,4.194454
866,3.6276011
867,3.804315
868,3.911431
869,4.312064
870,4.4064784
871,4.606843
872,4.8621125
873,4.1653666
874,4.310363
875,4.213566
876,4.473192
877,4.4126153
878,4.630607
879,4.9097333
880,4.0986094
881,4.1770697
882,4.1874213
883,4.3107834
884,4.5170417
885,4.622268
886,4.8380046
887,3.9894178
888,4.231741
889,4.3968706
890,4.561111
891,4.5167527
892,4.584205
893,4.843239
894,4.1900835
895,3.839491
896,4.3402014
897,4.399171
898,4.528066
899,4.6544127
900,5.5156336
901,6.0446525
902,6.016207
903,6.1137986
904,6.1832266
905,6.318523
906,6.446657
907,5.78056
908,6.053441
909,6.0761366
910,6.132199
911,6.26931
912,6.193823
913,6.198335
914,5.509236
915,5.525729
916,5.8044934
917,5.8034453
918,6.0618706
919,6.142179
920,6.2012453
921,5.5133233
922,5.7043543
923,5.871734
924,5.8242874
925,6.004225
926,6.0702643
927,6.2264237
928,5.696791
929,6.0538564
930,6.038953
931,6.380162
932,6.617536
933,6.625397
934,6.7654366
935,5.7149415
936,6.2728705
937,6.2452292
938,6.410807
939,6.604422
940,6.593712
941,6.833542
942,5.939955
943,6.36655
944,6.396609
945,6.4418263
946,6.666232
947,6.8159313
948,6.848742
949,6.0364532
950,6.253844
951,6.2370057
952,6.444377
953,6.6614294
954,6.69998
955,6.809943
956,5.999106
957,6.3794084
958,6.3304863
959,7.254224
960,7.4436846
961,7.4354935
962,7.737235
963,6.756574
964,6.579875
965,7.320218
966,7.357768
967,7.4468164
968,7.549484
969,7.6509438
970,6.7737617
971,7.204122
972,7.337533
973,7.4404936
974,7.584469
975,7.680135
976,7.7387695
977,6.728354
978,6.601063
979,7.1046615
980,6.804517
981,7.472946
982,7.6567554
983,7.654285
984,6.737257
985,7.0614924
986,7.0979004
987,7.304117
988,7.4524107
989,7.6454887
990,6.9911785
991,7.3851666
992,7.446764
993,7.6801906
994,8.077379
995,8.063425
996,8.235661
997,7.040913
998,7.5171785
999,7.607007
1000,7.7509665
1001,8.054819
1002,8.249437
1003,8.171653
1004,7.0249343
1005,7.4518623
1006,7.432822
1007,7.726123
1008,8.050726
1009,8.147022
1010,8.239136
1011,7.0286894
1012,7.439861
1013,7.494618
1014,7.7366366
1015,8.0267105
1016,8.095545
1017,8.174509
1018,6.9935193
1019,7.4127436
1020,7.5638814
1021,7.8876147
1022,8.495149
1023,8.619018
1024,8.450136
1025,7.3747196
1026,7.787974
1027,8.030762
1028,8.074153
1029,8.39862
1030,8.742732
1031,8.924836
1032,7.376139
1033,7.780787
1034,8.013838
1035,7.917557
1036,8.636124
1037,8.762838
1038,8.821202
1039,7.417443
1040,7.7533245
1041,8.01916
1042,8.066177
1043,8.635149
1044,8.506377
1045,8.917323
1046,7.440441
1047,7.7935376
1048,7.827772
1049,8.968916
1050,9.672455
1051,9.623378
1052,9.774109
1053,8.088043
1054,8.916344
1055,8.936344
1056,9.369001
1057,9.710387
1058,9.412263
1059,9.8421
1060,8.167494
1061,8.910582
1062,9.038992
1063,9.323857
1064,9.262254
1065,9.9295
1066,9.872636
1067,8.050565
1068,8.656755
1069,8.872299
1070,9.208645
1071,9.691904
1072,9.771812
1073,9.715754
1074,8.16988
1075,8.804658
1076,9.125865
1077,9.218173
1078,9.793492
1079,9.836285
1080,6.112086
1081,6.8546133
1082,6.908562
1083,7.056996
1084,7.2808743
1085,7.3325706
1086,7.3821983
1087,6.6253476
1088,6.938627
1089,7.172002
1090,7.2164307
1091,7.2487264
1092,7.4997005
1093,7.4945693
1094,6.3684273
1095,6.9492283
1096,6.9758782
1097,7.2161746
1098,7.3494925
1099,7.445056
1100,7.528874
1101,6.567367
1102,6.90628
1103,6.9470687
1104,7.1382523
1105,7.2464128
1106,7.4368796
1107,7.545761
1108,6.575189
1109,6.9055853
1110,7.008759
1111,7.605218
1112,8.031473
1113,7.9191175
1114,8.031449
1115,7.101128
1116,7.481255
1117,7.628035
1118,7.782667
1119,8.037604
1120,8.291786
1121,8.356434
1122,7.101128
1123,7.4698195
1124,7.6301093
1125,7.7946424
1126,8.0320835
1127,8.261747
1128,8.3900385
1129,6.9968896
1130,7.360564
1131,7.556941
1132,7.6623073
1133,7.8628
1134,8.03821
1135,8.22439
1136,7.081373
1137,7.4402685
1138,7.454127
1139,8.572305
1140,9.081924
1141,9.094334
1142,9.214519
1143,7.771436
1144,8.428253
1145,8.5854
1146,8.630171
1147,9.27657
1148,9.373036
1149,9.198648
1150,7.806504
1151,8.15205
1152,8.478105
1153,8.721051
1154,9.08474
1155,9.324545
1156,9.204579
1157,7.780755
1158,8.184057
1159,8.590834
1160,8.428101
1161,8.19056
1162,9.124514
1163,9.304961
1164,7.8430552
1165,8.393438
1166,8.598575
1167,8.721085
1168,8.843345
1169,8.795603
1170,6.372758
1171,6.5553412
1172,6.595459
1173,6.789218
1174,6.950328
1175,7.0364704
1176,7.1808567
1177,6.3721123
1178,6.6022496
1179,6.8853464
1180,6.823152
1181,6.825657
1182,7.090419
1183,7.202433
1184,6.451685
1185,6.679523
1186,6.7676992
1187,6.8009586
1188,7.135377
1189,7.174986
1190,7.2739277
1191,6.4167447
1192,6.704415
1193,6.64414
1194,6.847647
1195,7.0254526
1196,7.1192827
1197,7.2776
1198,6.399316
1199,6.6092863
1200,6.694628
1201,7.0239305
1202,7.099437
1203,7.2914367
1204,7.491145
1205,6.5911493
1206,6.9690766
1207,6.9847565
1208,7.0521173
1209,7.352806
1210,7.33618
1211,7.3893266
1212,6.626182
1213,6.883438
1214,6.9310875
1215,7.1006827
1216,7.1629615
1217,7.416954
1218,7.5277615
1219,6.562575
1220,6.8994136
1221,6.945678
1222,7.0592527
1223,7.2565393
1224,7.218151
1225,7.3944016
1226,6.646169
1227,6.932789
1228,6.932102
1229,7.7418914
1230,8.036026
1231,8.267768
1232,8.32737
1233,7.03814
1234,7.6376038
1235,7.6393046
1236,7.832958
1237,8.188826
1238,8.3813925
1239,8.4970045
1240,7.175236
1241,7.4368334
1242,7.7129617
1243,7.7503324
1244,7.539766
1245,8.393316
1246,8.464863
1247,7.135849
1248,7.6302733
1249,7.7247677
1250,7.808962
1251,8.221098
1252,8.319508
1253,8.524636
1254,7.1499295
1255,7.6084123
1256,7.848925
1257,7.8159423
1258,8.27902
1259,8.435209
1260,4.901309
1261,5.0158696
1262,5.108294
1263,4.982728
1264,5.2126
1265,5.2732043
1266,5.477242
1267,5.2344027
1268,5.2337446
1269,5.5084248
1270,5.594522
1271,5.614043
1272,5.707999
1273,5.7263966
1274,5.114227
1275,5.4227405
1276,5.4034
1277,5.6286445
1278,5.6223154
1279,5.6972156
1280,5.6852117
1281,4.8728766
1282,4.9962234
1283,5.2078066
1284,5.292641
1285,5.2547164
1286,5.31081
1287,5.366274
1288,5.2476525
1289,5.5135536
1290,5.518152
1291,5.801884
1292,5.8178377
1293,5.8930798
1294,5.960345
1295,5.3427043
1296,5.652444
1297,5.647743
1298,5.696718
1299,5.827811
1300,5.844704
1301,6.0093527
1302,5.3171444
1303,5.6249685
1304,5.661317
1305,5.748227
1306,5.769936
1307,5.9301705
1308,6.0277605
1309,5.3777385
1310,5.613572
1311,5.672286
1312,5.746128
1313,5.8214474
1314,5.884405
1315,5.991759
1316,5.5067387
1317,5.881774
1318,5.9574604
1319,6.5281076
1320,6.668246
1321,6.7358093
1322,6.8777637
1323,6.093296
1324,6.2873306
1325,6.394952
1326,6.536893
1327,6.646623
1328,6.7429204
1329,6.879656
1330,6.1260138
1331,6.313029
1332,6.5240026
1333,6.496891
1334,6.6640954
1335,6.669434
1336,6.896321
1337,6.134959
1338,6.3691015
1339,6.447191
1340,6.504046
1341,6.650297
1342,6.674989
1343,6.871091
1344,6.0596466
1345,6.3111796
1346,6.3236284
1347,6.5221667
1348,6.6498437
1349,6.771256
1350,5.202403
1351,5.3818946
1352,5.366743
1353,5.5706177
1354,5.484793
1355,5.6461124
1356,5.707641
1357,5.190661
1358,5.456689
1359,5.4968963
1360,5.538325
1361,5.6133723
1362,5.713665
1363,5.6785526
1364,4.959416
1365,4.9837623
1366,4.9910927
1367,5.1232543
1368,5.263382
1369,5.255448
1370,5.388001
1371,4.97897
1372,5.186204
1373,5.1502676
1374,5.265109
1375,5.258428
1376,5.3809004
1377,5.3696957
1378,5.3061013
1379,5.4336557
1380,5.371812
1381,5.7493067
1382,6.037122
1383,6.1484113
1384,6.27109
1385,5.544112
1386,5.70606
1387,5.807434
1388,5.807421
1389,6.0386667
1390,6.0958586
1391,6.18606
1392,5.606638
1393,5.8820887
1394,5.9092946
1395,5.7937293
1396,6.0157685
1397,6.073256
1398,6.1683164
1399,5.5753164
1400,5.796571
1401,5.854557
1402,5.828242
1403,6.054075
1404,6.0417485
1405,6.2603416
1406,5.7139735
1407,6.0416284
1408,6.1292677
1409,6.417946
1410,6.541173
1411,6.7251134
1412,6.843649
1413,5.997945
1414,6.361168
1415,6.4009576
1416,6.5085144
1417,6.511261
1418,6.7550874
1419,6.841122
1420,6.166832
1421,6.389219
1422,6.4497027
1423,6.5031953
1424,6.6746325
1425,6.695997
1426,6.88376
1427,6.161893
1428,6.340305
1429,6.372405
1430,6.5111947
1431,6.4871874
1432,6.711972
1433,6.8989472
1434,6.1189365
1435,6.3490844
1436,6.412166
1437,6.5495114
1438,6.7354712
1439,6.78038
1440,4.8763156
1441,5.1035485
1442,5.060716
1443,5.1023083
1444,5.1514072
1445,5.1760654
1446,5.280142
1447,4.901699
1448,5.156721
1449,5.1619287
1450,5.1174607
1451,5.124522
1452,5.1649218
1453,5.240241
1454,4.8286147
1455,5.050862
1456,5.0273685
1457,5.0124707
1458,4.880296
1459,5.1686
1460,5.204114
1461,4.878447
1462,4.95072
1463,5.142666
1464,5.153552
1465,5.1459093
1466,5.201286
1467,5.229049
1468,4.9187245
1469,5.161663
1470,5.153257
1471,5.311412
1472,4.9015775
1473,5.3462496
1474,5.3528852
1475,4.9038615
1476,5.0386686
1477,5.192353
1478,5.251674
1479,5.267992
1480,5.3091736
1481,5.4405746
1482,5.045452
1483,5.2331934
1484,5.1701484
1485,5.299747
1486,5.3218956
1487,5.357556
1488,5.504082
1489,4.9671135
1490,5.161213
1491,5.1716485
1492,5.251616
1493,5.1786547
1494,5.3387613
1495,5.4956303
1496,5.193207
1497,5.4586577
1498,5.541615
1499,6.1530795
1500,6.33409
1501,6.3712454
1502,6.5425873
1503,6.004404
1504,6.048922
1505,6.3841996
1506,6.465437
1507,6.112238
1508,6.677213
1509,6.7794995
1510,6.010991
1511,6.3823366
1512,6.420529
1513,6.4268064
1514,6.3541923
1515,6.6168528
1516,6.785616
1517,5.850376
1518,6.0642715
1519,6.071107
1520,6.446307
1521,6.5701594
1522,6.6294417
1523,6.735658
1524,5.8293667
1525,6.0971656
1526,6.388097
1527,6.172561
1528,6.5834823
1529,6.688515
1530,6.951971
1531,6.969547
1532,7.5650606
1533,7.6767707
1534,7.4433303
1535,8.159812
1536,8.310013
1537,7.0099516
1538,7.3656645
1539,7.45966
1540,7.659652
1541,7.97504
1542,8.033833
1543,8.068577
1544,6.9036875
1545,7.0601244
1546,7.5283456
1547,7.7113986
1548,8.014577
1549,8.174616
1550,8.276872
1551,7.0300775
1552,7.0601373
1553,7.4527116
1554,7.6634803
1555,7.9962225
1556,8.095151
1557,8.079533
1558,7.0201893
1559,7.0159326
1560,7.4522038
1561,7.809802
1562,8.190805
1563,8.417189
1564,8.470142
1565,7.1884193
1566,7.832999
1567,7.855793
1568,7.902739
1569,8.373293
1570,8.448889
1571,8.462371
1572,7.221172
1573,7.6579604
1574,7.8687954
1575,7.933661
1576,8.31515
1577,8.515139
1578,8.489872
1579,7.0690084
1580,7.5383763
1581,7.6051917
1582,7.776739
1583,8.244701
1584,8.383549
1585,8.43568
1586,7.2695365
1587,7.870693
1588,7.7166686
1589,8.749447
1590,8.886283
1591,9.265165
1592,9.218265
1593,7.856656
1594,8.317007
1595,8.605399
1596,8.70551
1597,9.174032
1598,9.219822
1599,9.347933
1600,7.764109
1601,8.217301
1602,8.475377
1603,8.572611
1604,8.8326235
1605,8.906387
1606,9.210388
1607,7.8054886
1608,8.246912
1609,8.554231
1610,8.549653
1611,9.107712
1612,8.998124
1613,9.174336
1614,7.8383164
1615,8.231449
1616,8.552212
1617,8.715981
1618,9.030302
1619,9.231763
1620,6.5182424
1621,6.7722235
1622,6.777141
1623,6.845822
1624,7.327048
1625,7.4064255
1626,7.614947
1627,6.4023004
1628,6.705967
1629,6.992039
1630,6.9064465
1631,7.362729
1632,7.460824
1633,7.602931
1634,6.4278073
1635,6.632706
1636,6.6718736
1637,6.8088717
1638,7.281698
1639,7.3794303
1640,7.550929
1641,6.464249
1642,6.4114113
1643,6.8163695
1644,6.902846
1645,7.287761
1646,7.354256
1647,7.4687595
1648,6.350387
1649,6.710587
1650,6.7251415
1651,7.196637
1652,7.4360437
1653,7.4241953
1654,7.703662
1655,6.709726
1656,7.0679975
1657,7.2519913
1658,7.2403145
1659,7.4694214
1660,7.5478983
1661,7.7226243
1662,6.4620066
1663,7.085782
1664,7.300937
1665,7.351277
1666,7.470737
1667,7.633504
1668,7.816422
1669,6.898648
1670,7.1745853
1671,7.162713
1672,7.3474135
1673,7.5725036
1674,7.5666738
1675,7.6755457
1676,6.808927
1677,6.6519003
1678,7.1872225
1679,7.727825
1680,8.151833
1681,8.313938
1682,8.407528
1683,7.1418676
1684,7.658106
1685,7.5233574
1686,7.8620563
1687,8.2467575
1688,8.335716
1689,8.491543
1690,7.17452
1691,7.850243
1692,7.769344
1693,7.9253316
1694,8.343423
1695,8.509498
1696,8.653645
1697,7.15312
1698,7.692415
1699,7.9154525
1700,7.7538047
1701,8.31975
1702,8.598476
1703,8.546751
1704,7.1552925
1705,7.519759
1706,7.581766
1707,7.773897
1708,8.20432
1709,8.27371
1710,6.3672476
1711,6.988663
1712,7.006499
1713,7.239682
1714,7.2915144
1715,7.3900847
1716,7.600897
1717,6.7220263
1718,6.9952173
1719,7.1649046
1720,7.3087783
1721,7.416178
1722,7.4784575
1723,7.678521
1724,6.646554
1725,6.9458785
1726,7.1808305
1727,7.1466856
1728,7.392913
1729,7.4621067
1730,7.4509335
1731,6.7357144
1732,6.976547
1733,7.0357924
1734,7.187485
1735,7.436385
1736,7.5938487
1737,7.506045
1738,6.7530212
1739,6.998415
1740,7.2155147
1741,7.704481
1742,8.095537
1743,8.187239
